Distribution,Sample Length,Gini Coefficient,Herfindahl-Hirschman Index,Entropy,Nakamoto Coefficient,Apokedro
Chi-Square,991,0.49463747754982235,0.0019727426833621177,6.488012880841001,190,0.03315972222222222
Uniform,992,0.2739158297661357,0.0012350862342537699,6.77767003811541,319,0.0067893457776717556
Normal,992,0.1127487199365197,0.0010483793970648921,6.879333007471641,419,0.007780438651591289
Exponential,992,0.4913127557695627,0.0019634235134502855,6.4915928016221045,191,0.019008366141732284
Bimodal,992,0.22843963227938704,0.001181070723420561,6.810516675441181,343,0.008771407373121324
Log-normal,992,0.2622747989574059,0.0012580309457969345,6.787296781207858,318,0.02026422548185941
Chi-Square,992,0.5000685427290229,0.0019969292008815698,6.477585628285558,187,0.01743561447614593
Uniform,993,0.2721665420871045,0.001230934353940539,6.780517258911613,319,0.006816373415172317
Normal,993,0.11025778484542109,0.001045116905647824,6.88144612576148,421,0.0053646041833466775
Exponential,993,0.5127546674512703,0.0020929555636064454,6.454925534425401,178,0.048928571428571425
Bimodal,993,0.2280831587082273,0.0011789917689705586,6.811601472484958,342,0.008707425247420509
Log-normal,993,0.2825598636535192,0.0013031188982035253,6.770896438387868,301,0.019804599322799096
Chi-Square,993,0.504102852011396,0.002025962470267375,6.471928481397045,182,0.01744424882629108
Uniform,994,0.2700492261163815,0.0012262804136497134,6.782533621183616,322,0.006752117004814305
Normal,994,0.11288598283372561,0.0010460802759377718,6.88157916008371,420,0.005217584899533959
Exponential,994,0.48532659601097605,0.0019141909830800536,6.506138478808689,193,0.013450709345915201
Bimodal,994,0.22622949595520025,0.001174280196916509,6.8148010693316365,344,0.008858550785634118
Log-normal,994,0.2648076230239057,0.0012572480412371243,6.788196939382947,315,0.010611318210659899
Chi-Square,994,0.5198673959918172,0.0021426156724498368,6.440726589027598,176,0.024783572635135136
Uniform,995,0.26904752247702873,0.0012234967907582706,6.7840523847640615,322,0.006790635850694444
Normal,995,0.11108000720935217,0.0010437205044673133,6.883077883477607,421,0.007641900510204081
Exponential,995,0.5184512158974905,0.002143412248621134,6.4423516380286525,178,0.009690567792761319
Bimodal,995,0.22666650154493426,0.001174620285169118,6.814637413336976,344,0.011830437929786464
Log-normal,995,0.2774855236725649,0.0013030048002886658,6.7754115988674375,306,0.0390942581300813
Chi-Square,995,0.4865602817230357,0.0019191692801652175,6.505983424720673,194,0.018389479558270676
Uniform,996,0.2660972806198586,0.001217390598591252,6.788596248226645,323,0.006731349237235367
Normal,996,0.11287071913069535,0.0010439680977672946,6.8833312109732345,420,0.008650863794023479
Exponential,996,0.48600026214814024,0.0019105096664378837,6.508846631154741,193,0.04594594594594595
Bimodal,996,0.22737380672291044,0.0011728648768480506,6.816579576378498,344,0.008197922528606265
Log-normal,996,0.26850003802735606,0.0012720609506822736,6.785577577432788,314,0.014404737297053518
Chi-Square,996,0.5035679127765823,0.0020107505032732017,6.476738070546713,184,0.017580003004807693
Uniform,997,0.2795497331398415,0.0012383698249942396,6.77845863882469,315,0.006822764814879865
Normal,997,0.10754000576998245,0.001039476296069896,6.886225575681161,424,0.005715500380780947
Exponential,997,0.5163533293983352,0.002080141987286886,6.452224339986613,179,0.018324200236966823
Bimodal,997,0.22695692597474337,0.0011729155288964022,6.816596064723495,344,0.008198252338877339
Log-normal,997,0.27393201201605855,0.0012755258036286304,6.783057996533781,310,0.014313404076563414
Chi-Square,997,0.48857454507061715,0.0019436048079492295,6.503271570934737,191,0.012193262997230614
Uniform,998,0.2691718015391938,0.0012199614000775213,6.788196576099901,323,0.0067740549828178695
Normal,998,0.11737202595274569,0.0010448675367907025,6.883791145870983,418,0.009002489183492345
Exponential,998,0.5029917577456292,0.0020126931885470862,6.477146212132112,186,0.013376130490956073
Bimodal,998,0.2279800576340239,0.0011721417211488015,6.817478357107479,345,0.012812395925843694
Log-normal,998,0.2694334738942785,0.0012633695640437768,6.788272914129436,313,0.013878224815724816
Chi-Square,998,0.5071937067335806,0.002090986483540301,6.464526010647417,184,0.06696428571428571
Uniform,999,0.2708080309128193,0.0012215027692916063,6.787346417921804,323,0.006493274418564046
Normal,999,0.11437462698597721,0.0010419350333223604,6.885985105583548,420,0.007597030693950178
Exponential,999,0.4949153602215374,0.0018999004337063128,6.497006839887607,193,0.018157302385406922
Bimodal,999,0.22803335776242253,0.0011713633471380058,6.817844105395466,345,0.012030031618486117
Log-normal,999,0.2817657735197478,0.0012977755128522972,6.776724540005176,306,0.014685428503787878
Chi-Square,999,0.48497364553942035,0.0019226361799921897,6.510516627006782,195,0.017928637835892516
Uniform,1000,0.28149046531626254,0.0012379746094806211,6.779783043259348,317,0.006875055883404864
Normal,1000,0.11401761697456629,0.001041227642037603,6.886849700720081,421,0.005853697861156864
Exponential,1000,0.5121658424610732,0.0020532913379749415,6.4627518515338025,180,0.013566613750644663
Bimodal,1000,0.23007558205902534,0.0011731212242317775,6.817865491107334,344,0.011755250320630267
Log-normal,1000,0.2737997547071186,0.0012641735414942639,6.787518248647213,310,0.009696277662937743
Chi-Square,1000,0.4934891395685823,0.0019481146866039685,6.4959040649189905,193,0.012444051106770833
Uniform,1100,0.26903228464677753,0.0011067401827506993,6.883917625672835,358,0.006827868995938944
Normal,1100,0.11236487969648744,0.0009450529186951669,6.98278253272211,465,0.005461344394138604
Exponential,1100,0.489524809113295,0.0017439015220358652,6.600395076136944,217,0.025741859243697478
Bimodal,1100,0.22789120873217691,0.0010622091605230926,6.915563126383357,380,0.00843117508351346
Log-normal,1100,0.2748447183727063,0.001154142596043572,6.880815020691741,344,0.020637868720794393
Chi-Square,1100,0.490299533971892,0.0017787284084782203,6.598311555259327,209,0.012387776243093923
Uniform,1200,0.2754677137649449,0.0010232332813863766,6.96744592127404,383,0.006724943162319835
Normal,1200,0.10926062524750592,0.0008648162121395618,7.070916290689739,509,0.005914674088515795
Exponential,1200,0.487448320839183,0.001619554334296074,6.688173288027299,235,0.09375
Bimodal,1200,0.22899652623603903,0.0009759132317609422,7.001020057508135,414,0.008565300225040916
Log-normal,1200,0.2808911016991097,0.0010827058379642678,6.960360236880263,368,0.03897270114942529
Chi-Square,1200,0.49981597996571847,0.0016376694270820637,6.67069082924379,226,0.009138995139658997
Uniform,1300,0.27418315854922054,0.0009427853232325155,7.047063971699339,418,0.00678476867335563
Normal,1300,0.11078211423466777,0.0007990903400675408,7.150223880073501,551,0.00591214912443193
Exponential,1300,0.49683783982018687,0.0015442976310258826,6.750877850604444,245,0.06828125
Bimodal,1300,0.22856549284468236,0.0009003837976568015,7.081614746565073,448,0.009307846549636805
Log-normal,1300,0.2714997401464531,0.0009762406827566627,7.0498980158396565,407,0.029209681919642856
Chi-Square,1300,0.5054984283680922,0.001520410434902011,6.742363418534218,241,0.013166687881873727
Uniform,1400,0.26919141484084935,0.0008696708092294969,7.125619013197493,456,0.0068776422327314415
Normal,1400,0.1070126182097733,0.000740365978797806,7.2256547432800655,597,0.005844792373703093
Exponential,1400,0.5028479341942813,0.001446728476477171,6.815667153455272,258,0.03529621335504886
Bimodal,1400,0.23052129042983438,0.0008377214413663095,7.154360280350054,481,0.00841197017073655
Log-normal,1400,0.27158258054090045,0.0009044320489991699,7.124791921920585,436,0.007337931589939567
Chi-Square,1400,0.5000949207644382,0.0014237141245063028,6.821995581147608,262,0.013394857270865335
Uniform,1500,0.2722521250220557,0.0008149688631393496,7.193205737742099,482,0.00681258133441193
Normal,1500,0.11408959053076993,0.0006935694162437213,7.292696564444845,631,0.005398018113444696
Exponential,1500,0.4879109363648494,0.0013133305698879239,6.909394071186428,290,0.018855676328502415
Bimodal,1500,0.22767007549810372,0.0007791065657321371,7.225702762009824,517,0.005842089862849599
Log-normal,1500,0.27300984279670637,0.0008434131348505732,7.193280848763793,465,0.009984272708674304
Chi-Square,1500,0.4949850852810202,0.0013223839916108636,6.898790522526905,284,0.018444276924951267
Uniform,1600,0.27188331654862535,0.0007636269884285479,7.257563202997696,515,0.006799859281332776
Normal,1600,0.11148329207692044,0.0006492995475039561,7.357901251803124,676,0.006420878493698215
Exponential,1600,0.49991953887049045,0.0012545251800503087,6.95479937220059,297,0.025583937713310582
Bimodal,1600,0.22973726672826544,0.0007325572673357909,7.288404291978751,550,0.006037513820239334
Log-normal,1600,0.2758854209824257,0.0008070299768471496,7.251873454691747,495,0.010975242542238648
Chi-Square,1600,0.504912563708178,0.0012645546168881983,6.946460267306064,297,0.03258083596214511
Uniform,1700,0.2697362427179253,0.0007167165666046632,7.318782305927565,552,0.006824066473382702
Normal,1700,0.1149597508301436,0.0006125465220941852,7.4172879181925655,715,0.008914571412852113
Exponential,1700,0.513270514864212,0.001197395059782472,6.994791403560449,305,0.009638493729270316
Bimodal,1700,0.22634519172538736,0.0006865093163258938,7.351652615238816,588,0.008346003077373975
Log-normal,1700,0.2653554287836368,0.0007373350409682169,7.32430166420141,537,0.01889464384700665
Chi-Square,1700,0.5022991588344052,0.0011901657368361472,7.00971015370774,315,0.012754603794642856
Uniform,1800,0.271563305926606,0.0006785291066749939,7.375114725540868,582,0.006761033762692097
Normal,1800,0.11059443394331728,0.0005769701366563851,7.475753828109152,763,0.008402863300492612
Exponential,1800,0.49813325556028004,0.001084115179282817,7.077588284617596,345,0.025796118079584776
Bimodal,1800,0.22877806018418545,0.0006506074903901133,7.406628597881523,620,0.0059185871229092
Log-normal,1800,0.28207748162058904,0.0007262534327778477,7.36360346971316,547,0.03903162055335968
Chi-Square,1800,0.5032997153785322,0.0011126345434016244,7.067989179707502,336,0.009550202788837664
Uniform,1900,0.2694261603649225,0.0006409504185648891,7.4319361280051295,615,0.006770400927079009
Normal,1900,0.11299703097593716,0.0005475477836008677,7.529133429290365,801,0.005814956227995052
Exponential,1900,0.5128850821538806,0.00111372440618672,7.099427444034637,342,0.02564796241554054
Bimodal,1900,0.2260598370613422,0.0006141227009162239,7.46303334324027,657,0.006008533531947261
Log-normal,1900,0.27446699829870147,0.0006737134980012488,7.4264516781151535,587,0.01981299663814181
Chi-Square,1900,0.4977090640307342,0.0010401070431994234,7.132489166229197,355,0.01806461109834559
Uniform,2000,0.2666682319286971,0.0006066867763240636,7.48489159510971,651,0.00685764507338273
Normal,2000,0.10979128659882315,0.0005187926489064641,7.581748638048285,848,0.0058646932437032
Exponential,2000,0.49527918938021365,0.0009880953991783772,7.187528826477406,375,0.025285406144781145
Bimodal,2000,0.2299585836246365,0.0005866404025210915,7.510740885025409,689,0.012204497255489022
Log-normal,2000,0.28170218236612177,0.0006508971820091028,7.470147905044969,610,0.01438566259702458
Chi-Square,2000,0.4926141197402173,0.0009632164273588556,7.1927065331604645,388,0.024107525728987993
Uniform,2100,0.2736208457066453,0.0005831706563560126,7.527729145193231,676,0.006843406958215298
Normal,2100,0.11523756545904787,0.0004959470257115228,7.628447515087788,882,0.006001910343828981
Exponential,2100,0.5084111697964293,0.0009633043657184918,7.212042352112156,391,0.009697553990985236
Bimodal,2100,0.2275586975844712,0.000556460361609728,7.562092687528235,724,0.009294156709005538
Log-normal,2100,0.27744859907014435,0.0006105234762301116,7.524158931722819,647,0.055232558139534885
Chi-Square,2100,0.5098264877627315,0.000985392728114281,7.207569742089328,381,0.025176630434782608
Uniform,2200,0.2774252009849539,0.0005595684627969912,7.571959794316478,699,0.00673884372428689
Normal,2200,0.11226431807442974,0.00047263809978850184,7.675834002125336,929,0.007001506979695432
Exponential,2200,0.5001268749774516,0.0008903443147094793,7.275511815003139,418,0.018147102591036416
Bimodal,2200,0.22633266153144488,0.000530844757785392,7.609110169866663,761,0.006061791644702161
Log-normal,2200,0.2722277401663997,0.0005775714577525629,7.575486507629476,689,0.01480082156952034
Chi-Square,2200,0.5032294801907266,0.0009350487494567343,7.264051419968766,408,0.025220195244328097
Uniform,2300,0.27331129578726276,0.0005322367592422007,7.618832976826735,741,0.0067282018967874235
Normal,2300,0.11132851502874998,0.00045186091869665835,7.72057306805287,974,0.0061952501545464765
Exponential,2300,0.5012311898491301,0.0008918444937917143,7.312702012476273,426,0.0187681334622824
Bimodal,2300,0.2290103598163375,0.0005091724150509472,7.651692202608185,792,0.00634068956169387
Log-normal,2300,0.2665486319888424,0.0005457698130270205,7.625757742771391,723,0.009862173318476499
Chi-Square,2300,0.4889526126227979,0.0008307842695822599,7.338682152909206,447,0.013154484188698808
Uniform,2400,0.2747112710911803,0.0005110410640185557,7.6601111980168035,770,0.006744221345942606
Normal,2400,0.1115482151611684,0.00043297161991896147,7.763181941435169,1015,0.006674312381103361
Exponential,2400,0.497759137105076,0.0008221673915903382,7.365345350665469,453,0.018799064009661835
Bimodal,2400,0.22953210933909957,0.00048826361702449905,7.69377297680781,827,0.008416368460019743
Log-normal,2400,0.27253612567707325,0.0005309619863143876,7.661902784533853,745,0.007663108548098126
Chi-Square,2400,0.5077025900222052,0.0008715079233009165,7.342140998417697,436,0.009276660074208905
Uniform,2500,0.2753837192536146,0.0004910280791257291,7.699966756283742,803,0.006728381849315068
Normal,2500,0.11300697949974402,0.00041600491935481524,7.803619781688394,1054,0.006279319781078968
Exponential,2500,0.496489194448071,0.0007954214948685337,7.406271978489097,471,0.01336244954591322
Bimodal,2500,0.22722813923907514,0.00046732313771812457,7.736539795249174,863,0.0064316908952081605
Log-normal,2500,0.27272012579976906,0.0005054453166798041,7.704412960567356,776,0.007384759433339204
Chi-Square,2500,0.5058529030785536,0.0008279375443289126,7.386632164535944,464,0.025767933238636364
Uniform,2600,0.2730659161364601,0.0004706587528074947,7.741564099389336,837,0.00675451220567867
Normal,2600,0.11410314091769701,0.00040041230755865666,7.842130597095965,1096,0.006581278066511744
Exponential,2600,0.5055673257096,0.0007765844482787236,7.4306803818256775,480,0.01343849225635044
Bimodal,2600,0.2269883366626502,0.00044925623921371674,7.776019126948859,898,0.009188378220140516
Log-normal,2600,0.2705295504431259,0.00048633470501122827,7.744440082595732,811,0.007832792957208982
Chi-Square,2600,0.4917445346590808,0.0007341128246371192,7.458866572960856,500,0.012998331113565489
Uniform,2700,0.27761580742827663,0.00045604125956801624,7.776288326181411,857,0.00677101442976356
Normal,2700,0.114737508797271,0.0003855948749985122,7.880040756234756,1134,0.012638314688715954
Exponential,2700,0.5017519101676358,0.0007444983985718803,7.475129206689768,500,0.00960816710381005
Bimodal,2700,0.22912145694050332,0.00043383884889567844,7.81199936895556,929,0.008612107059695173
